지점,지점명,일시,1.5M 정시 습도(%),10CM 정시 토양수분(%),20CM 정시 토양수분(%),30CM 정시 토양수분(%),50CM 정시 토양수분(%),1.5M 정시 기온(°C),1.5M 정시 풍속(m/s),정시 지면온도(°C),정시 초상온도(°C),1.5M 정시 지중온도(°C),정시 누적 순복사(MJ/m2),정시 누적 전천복사(MJ/m2),정시 누적 반사복사(MJ/m2),정시 조도(10lux),정시 지하수위(cm),rain_mm
119,수원(농),2024-10-30 06:00:00,93.0,29.9,37.0,35.4,27.2,10.2,,10.4,7.5,20.2,,100.0,,,,0.0
119,수원(농),2024-10-30 07:00:00,92.7,30.1,36.9,35.9,25.9,10.0,,10.1,7.0,20.3,,,,,,0.0
119,수원(농),2024-10-30 08:00:00,92.5,29.9,37.5,34.7,25.5,11.4,,11.3,10.6,20.3,,,,,,0.0
119,수원(농),2024-10-30 09:00:00,78.2,30.3,37.2,35.2,24.1,14.3,,15.1,16.4,20.4,,,,,,0.0
119,수원(농),2024-10-30 10:00:00,69.4,29.9,37.3,35.0,23.2,16.4,,16.8,20.0,20.4,,,,,,0.0
119,수원(농),2024-10-30 11:00:00,53.7,30.3,36.9,35.5,23.2,18.8,,25.0,21.2,20.5,,,,,,0.0
119,수원(농),2024-10-30 12:00:00,43.4,30.1,36.8,34.6,23.5,19.5,,28.1,34.2,20.4,,,,,,0.0
119,수원(농),2024-10-30 13:00:00,40.1,29.8,36.6,35.2,22.4,20.4,,30.2,35.5,20.5,,,,,,0.0
119,수원(농),2024-10-30 14:00:00,43.1,29.7,37.1,35.6,22.1,21.1,,30.5,35.0,20.5,,,,,,0.0
119,수원(농),2024-10-30 15:00:00,41.1,29.6,36.4,34.8,22.4,21.4,,28.4,30.0,20.5,,,,,,0.0
119,수원(농),2024-10-30 16:00:00,47.2,29.4,36.7,34.7,22.0,20.4,,22.0,23.2,20.4,,,,,,0.0
119,수원(농),2024-10-30 17:00:00,61.5,29.5,36.2,34.2,21.6,18.4,,18.2,17.7,20.3,,,,,,0.0
119,수원(농),2024-10-30 18:00:00,66.0,29.7,36.6,34.5,21.8,16.7,,15.8,13.7,20.3,,100.0,,,,0.0
119,수원(농),2024-10-30 19:00:00,69.7,29.2,36.5,34.8,21.3,15.8,,14.5,12.0,20.2,,100.0,,,,0.0
119,수원(농),2024-10-30 20:00:00,75.0,29.5,36.3,34.8,21.5,14.7,,13.5,10.4,20.2,,100.0,,,,0.0
119,수원(농),2024-10-30 21:00:00,80.3,29.7,36.2,34.4,21.7,13.5,,12.8,9.2,20.2,,100.0,,,,0.0
119,수원(농),2024-10-30 22:00:00,82.5,29.3,36.3,35.0,21.8,13.0,,12.2,9.0,20.2,,100.0,,,,0.0
119,수원(농),2024-10-30 23:00:00,88.2,29.6,35.4,34.4,21.4,11.9,,11.6,8.1,20.2,,100.0,,,,0.0
119,수원(농),2024-10-31 00:00:00,90.4,29.2,36.4,35.1,21.4,11.1,,11.0,7.5,20.1,,100.0,,,,0.0
119,수원(농),2024-10-31 01:00:00,91.3,29.5,36.3,34.5,21.7,10.9,,10.7,7.1,20.2,,100.0,,,,0.0
119,수원(농),2024-10-31 02:00:00,92.2,29.0,36.1,34.0,21.5,10.4,,10.3,6.7,20.1,,100.0,,,,0.0
119,수원(농),2024-10-31 03:00:00,93.8,29.0,35.7,34.7,21.2,10.2,,10.0,6.5,20.1,,100.0,,,,0.0
119,수원(농),2024-10-31 04:00:00,93.8,29.1,35.9,34.5,21.4,9.7,,9.7,6.2,20.1,,100.0,,,,0.0
119,수원(농),2024-10-31 05:00:00,94.3,29.0,36.3,34.6,21.9,9.6,,9.4,6.1,20.1,,100.0,,,,0.0
119,수원(농),2024-10-31 06:00:00,94.4,29.4,35.4,34.0,21.4,9.4,,9.3,6.2,20.1,,100.0,,,,0.0
119,수원(농),2024-10-31 07:00:00,94.4,29.0,35.2,33.7,21.3,9.1,,9.1,6.2,20.1,,,,,,0.0
119,수원(농),2024-10-31 08:00:00,95.1,29.0,36.6,34.6,21.0,10.8,,10.4,9.9,20.2,,,,,,0.0
119,수원(농),2024-10-31 09:00:00,68.1,29.1,36.1,34.1,21.1,15.2,,14.6,16.9,20.2,,,,,,0.0
119,수원(농),2024-10-31 10:00:00,60.3,29.5,35.2,33.6,21.1,17.5,,15.8,19.0,20.3,,,,,,0.0
119,수원(농),2024-10-31 11:00:00,53.1,28.6,34.9,33.6,20.7,18.8,,22.0,20.8,20.3,,,,,,0.0
119,수원(농),2024-10-31 12:00:00,46.4,28.7,35.9,34.0,21.1,19.9,,25.8,30.7,20.3,,,,,,0.0
119,수원(농),2024-10-31 13:00:00,42.6,28.4,35.5,33.3,20.7,20.8,,30.4,37.8,20.4,,,,,,0.0
119,수원(농),2024-10-31 14:00:00,40.1,28.4,34.7,33.9,20.8,21.4,,31.1,37.3,20.4,,,,,,0.0
119,수원(농),2024-10-31 15:00:00,35.3,28.9,35.2,33.9,20.8,22.0,,29.4,31.2,20.4,,,,,,0.0
119,수원(농),2024-10-31 16:00:00,36.8,28.4,35.6,33.3,20.4,22.3,,22.9,25.4,20.3,,,,,,0.0
119,수원(농),2024-10-31 17:00:00,40.4,28.9,35.6,34.3,21.0,21.2,,18.7,18.6,20.3,,,,,,0.0
119,수원(농),2024-10-31 18:00:00,61.7,28.7,35.0,33.2,20.7,17.2,,15.8,12.6,20.2,,100.0,,,,0.0
119,수원(농),2024-10-31 19:00:00,70.1,28.2,35.1,33.2,20.4,15.5,,14.3,10.7,20.1,,100.0,,,,0.0
119,수원(농),2024-10-31 20:00:00,77.4,28.5,35.3,33.4,20.7,14.1,,13.2,9.7,20.1,,100.0,,,,0.0
119,수원(농),2024-10-31 21:00:00,80.3,28.2,34.9,33.6,20.7,13.4,,12.5,9.1,20.1,,100.0,,,,0.0
119,수원(농),2024-10-31 22:00:00,83.4,28.0,35.3,33.0,20.5,12.6,,12.0,8.7,20.1,,100.0,,,,0.0
119,수원(농),2024-10-31 23:00:00,86.8,28.1,35.7,33.4,20.6,11.9,,11.4,8.0,20.0,,100.0,,,,0.0
119,수원(농),2024-11-01 00:00:00,88.8,28.2,34.9,33.7,20.4,11.5,,11.7,9.0,20.1,,100.0,,,,0.0
119,수원(농),2024-11-01 01:00:00,88.8,28.0,35.6,33.2,20.4,11.3,,11.5,9.1,20.1,,100.0,,,,0.0
119,수원(농),2024-11-01 02:00:00,89.3,28.1,34.9,33.6,20.4,11.3,,11.5,9.4,20.1,,100.0,,,,0.0
119,수원(농),2024-11-01 03:00:00,89.5,28.1,34.8,33.4,20.4,11.8,,11.8,10.2,20.1,,100.0,,,,0.0
119,수원(농),2024-11-01 04:00:00,88.8,28.1,34.6,33.2,20.6,11.7,,11.9,10.4,20.0,,100.0,,,,0.0
119,수원(농),2024-11-01 05:00:00,88.4,27.9,35.3,33.7,20.5,11.7,,12.1,10.6,20.1,,100.0,,,,0.0
119,수원(농),2024-11-01 06:00:00,87.0,28.0,35.0,32.9,20.4,12.2,,12.3,11.2,20.1,,100.0,,,,0.0
119,수원(농),2024-11-01 07:00:00,87.1,28.2,35.0,32.7,20.2,12.4,,12.3,11.3,20.1,,100.0,,,,0.0
119,수원(농),2024-11-01 08:00:00,86.4,28.2,35.1,33.0,20.5,12.7,,12.7,12.1,20.1,,,,,,0.0
119,수원(농),2024-11-01 09:00:00,82.8,28.0,34.4,32.7,20.1,13.5,,13.5,13.2,20.1,,,,,,0.0
119,수원(농),2024-11-01 10:00:00,73.7,27.9,35.6,33.3,20.0,14.5,,14.5,14.9,20.1,,,,,,0.0
119,수원(농),2024-11-01 11:00:00,68.5,28.2,35.3,33.4,19.9,15.9,,16.5,17.7,20.1,,,,,,0.0
119,수원(농),2024-11-01 12:00:00,62.1,28.4,35.2,33.0,19.3,16.8,,17.6,19.8,20.2,,,,,,0.0
119,수원(농),2024-11-01 13:00:00,58.8,27.9,34.9,33.2,19.6,17.2,,18.3,21.4,20.2,,,,,,0.0
119,수원(농),2024-11-01 14:00:00,57.9,27.8,35.3,32.9,19.2,17.6,,19.2,22.8,20.2,,,,,,0.0
119,수원(농),2024-11-01 15:00:00,54.0,27.5,34.6,32.4,19.6,18.1,,19.2,22.0,20.2,,,,,,0.0
119,수원(농),2024-11-01 16:00:00,58.0,27.6,34.8,33.4,19.3,17.7,,17.5,18.7,20.1,,,,,,0.0
119,수원(농),2024-11-01 17:00:00,62.5,27.4,35.3,33.0,19.1,17.2,,16.1,16.0,20.1,,,,,,0.0
119,수원(농),2024-11-01 18:00:00,66.2,27.8,34.8,32.9,19.5,16.2,,15.0,13.4,20.1,,100.0,,,,0.0
119,수원(농),2024-11-01 19:00:00,69.7,27.6,34.8,32.8,19.1,15.6,,14.4,12.7,20.1,,100.0,,,,0.0
119,수원(농),2024-11-01 20:00:00,73.7,28.0,34.1,33.6,19.1,15.0,,14.0,12.2,20.0,,100.0,,,,0.0
119,수원(농),2024-11-01 21:00:00,76.8,27.9,34.3,33.3,19.1,14.4,,13.7,12.4,20.0,,100.0,,,,0.0
119,수원(농),2024-11-01 22:00:00,78.1,27.7,34.9,33.1,19.0,14.2,,13.5,12.0,20.0,,100.0,,,,0.0
119,수원(농),2024-11-01 23:00:00,81.3,27.9,34.1,32.9,19.2,13.8,,13.4,11.8,20.0,,100.0,,,,0.0
119,수원(농),2024-11-02 00:00:00,82.3,28.0,34.6,33.2,19.0,13.6,,13.2,11.7,20.0,,100.0,,,,0.0
119,수원(농),2024-11-02 01:00:00,85.0,27.9,35.1,32.8,18.9,13.3,,13.0,11.5,20.0,,100.0,,,,0.0
119,수원(농),2024-11-02 02:00:00,84.1,27.4,34.8,32.7,18.9,13.1,,12.8,11.1,20.0,,100.0,,,,0.0
119,수원(농),2024-11-02 03:00:00,86.5,27.6,34.2,32.7,18.9,12.7,,12.6,10.8,20.0,,100.0,,,,0.0
119,수원(농),2024-11-02 04:00:00,88.6,27.9,34.3,33.1,18.8,12.2,,12.2,10.4,20.0,,100.0,,,,0.0
119,수원(농),2024-11-02 05:00:00,87.0,27.8,35.1,33.2,18.6,11.9,,11.7,9.6,20.0,,100.0,,,,0.0
119,수원(농),2024-11-02 06:00:00,86.8,28.2,34.2,32.2,19.0,11.4,,10.8,7.9,20.0,,100.0,,,,0.0
119,수원(농),2024-11-02 07:00:00,83.5,27.5,34.3,32.6,18.8,11.7,,10.4,7.9,19.9,,100.0,,,,0.0
119,수원(농),2024-11-02 08:00:00,80.0,27.7,34.4,33.2,18.8,12.9,,11.5,11.1,20.0,,,,,,0.0
119,수원(농),2024-11-02 09:00:00,59.1,27.7,34.4,32.4,18.5,18.0,,15.1,18.2,20.1,,,,,,0.0
119,수원(농),2024-11-02 10:00:00,51.5,27.8,34.6,33.0,18.5,19.8,,16.5,21.5,20.1,,,,,,0.0
119,수원(농),2024-11-02 11:00:00,49.8,27.1,34.6,33.3,18.5,20.8,,24.1,21.6,20.2,,,,,,0.0
119,수원(농),2024-11-02 12:00:00,48.4,27.3,34.9,32.6,18.5,21.8,,29.0,34.5,20.2,,,,,,0.0
119,수원(농),2024-11-02 13:00:00,47.8,27.6,34.5,32.2,18.4,22.6,,31.1,37.0,20.2,,,,,,0.0
119,수원(농),2024-11-02 14:00:00,42.7,27.3,33.7,32.1,18.7,23.1,,31.8,35.3,20.2,,,,,,0.0
119,수원(농),2024-11-02 15:00:00,41.5,27.0,34.5,32.2,18.3,23.8,,29.8,30.9,20.2,,,,,,0.0
119,수원(농),2024-11-02 16:00:00,40.7,27.3,34.2,32.0,18.2,23.8,,24.2,27.1,20.1,,,,,,0.0
119,수원(농),2024-11-02 17:00:00,44.7,27.2,33.6,31.8,18.2,22.5,,20.3,20.1,20.1,,,,,,0.0
119,수원(농),2024-11-02 18:00:00,55.9,27.0,33.9,31.8,18.0,19.5,,17.4,14.3,20.0,,100.0,,,,0.0
119,수원(농),2024-11-02 19:00:00,65.6,27.2,33.8,32.4,18.0,17.6,,15.9,12.6,20.0,,100.0,,,,0.0
119,수원(농),2024-11-02 20:00:00,69.4,26.8,33.8,32.3,18.0,16.7,,15.0,11.8,20.0,,100.0,,,,0.0
119,수원(농),2024-11-02 21:00:00,72.2,26.4,33.5,32.3,18.2,15.8,,14.2,11.2,19.9,,100.0,,,,0.0
119,수원(농),2024-11-02 22:00:00,77.4,27.0,34.0,31.8,18.0,14.7,,13.5,10.4,19.9,,100.0,,,,0.0
119,수원(농),2024-11-02 23:00:00,81.2,27.2,33.9,32.4,18.1,14.0,,13.0,10.0,19.9,,100.0,,,,0.0
119,수원(농),2024-11-03 00:00:00,81.4,27.5,33.2,31.4,18.0,13.7,,12.5,9.3,19.9,,100.0,,,,0.0
119,수원(농),2024-11-03 01:00:00,68.9,26.7,33.8,32.0,17.8,15.4,,12.4,10.9,19.9,,100.0,,,,0.0
119,수원(농),2024-11-03 02:00:00,76.5,27.2,34.1,31.5,17.9,13.7,,11.8,9.0,19.9,,100.0,,,,0.0
119,수원(농),2024-11-03 03:00:00,81.4,26.9,34.0,31.4,17.8,12.7,,11.4,8.5,19.9,,100.0,,,,0.0
119,수원(농),2024-11-03 04:00:00,83.6,26.7,34.2,32.2,17.7,12.1,,11.1,8.0,19.9,,100.0,,,,0.0
119,수원(농),2024-11-03 05:00:00,83.6,26.6,33.5,32.0,17.7,12.1,,10.8,7.9,19.8,,100.0,,,,0.0
119,수원(농),2024-11-03 06:00:00,78.6,26.9,33.0,32.0,17.8,13.1,,10.8,8.7,19.8,,100.0,,,,0.0
119,수원(농),2024-11-03 07:00:00,78.7,26.6,33.7,31.8,17.6,13.0,,10.6,8.4,19.9,,,,,,0.0
119,수원(농),2024-11-03 08:00:00,73.6,26.2,33.3,31.8,17.6,14.4,,11.9,12.2,19.9,,,,,,0.0
119,수원(농),2024-11-03 09:00:00,65.7,26.6,33.0,31.8,17.7,16.1,,14.5,16.5,20.0,,,,,,0.0
119,수원(농),2024-11-03 10:00:00,61.6,26.9,33.3,31.5,17.6,18.0,,15.9,19.7,20.0,,,,,,0.0
119,수원(농),2024-11-03 11:00:00,54.2,26.8,34.0,31.2,17.5,19.8,,23.7,21.4,20.0,,,,,,0.0
119,수원(농),2024-11-03 12:00:00,52.0,26.7,33.4,32.2,17.3,20.8,,28.1,32.9,20.1,,,,,,0.0
119,수원(농),2024-11-03 13:00:00,49.9,26.3,33.7,31.7,17.5,21.9,,31.2,34.6,20.1,,,,,,0.0
119,수원(농),2024-11-03 14:00:00,47.7,26.3,33.9,31.5,17.5,22.6,,30.9,34.1,20.1,,,,,,0.0
119,수원(농),2024-11-03 15:00:00,50.7,26.1,33.7,31.7,17.5,22.1,,27.0,25.5,20.0,,,,,,0.0
119,수원(농),2024-11-03 16:00:00,59.5,26.3,33.3,31.3,17.2,21.2,,22.5,23.0,20.0,,,,,,0.0
119,수원(농),2024-11-03 17:00:00,74.6,26.2,33.4,31.4,17.1,19.4,,19.6,18.8,20.0,,,,,,0.0
119,수원(농),2024-11-03 18:00:00,78.0,25.8,33.6,31.6,17.4,18.3,,17.3,16.1,19.9,,100.0,,,,0.0
119,수원(농),2024-11-03 19:00:00,82.3,26.2,33.7,31.4,17.2,17.3,,16.0,13.9,19.9,,100.0,,,,0.0
119,수원(농),2024-11-03 20:00:00,77.6,26.1,32.9,31.9,17.3,17.1,,15.3,13.5,19.9,,100.0,,,,0.0
119,수원(농),2024-11-03 21:00:00,80.1,26.2,33.2,31.3,17.3,16.4,,14.4,12.1,19.9,,100.0,,,,0.0
119,수원(농),2024-11-03 22:00:00,81.7,26.2,33.5,31.9,17.2,15.9,,13.9,11.8,19.8,,100.0,,,,0.0
119,수원(농),2024-11-03 23:00:00,85.6,26.1,33.2,31.8,17.0,15.3,,14.2,12.5,19.8,,100.0,,,,0.0
119,수원(농),2024-11-04 00:00:00,84.2,25.8,33.3,32.0,17.1,15.8,,15.1,14.7,19.9,,100.0,,,,1.0
119,수원(농),2024-11-04 01:00:00,86.5,26.1,33.1,31.5,17.2,15.8,,15.3,14.9,19.9,,100.0,,,,1.0
119,수원(농),2024-11-04 02:00:00,90.1,26.0,32.7,31.2,17.3,15.5,,15.4,15.0,19.8,,100.0,,,,1.0
119,수원(농),2024-11-04 03:00:00,89.2,26.0,32.6,31.9,16.8,15.8,,15.5,15.2,19.8,,100.0,,,,1.0
119,수원(농),2024-11-04 04:00:00,91.9,26.0,32.9,31.5,17.1,15.8,,15.7,15.6,19.8,,100.0,,,,1.0
119,수원(농),2024-11-04 05:00:00,92.7,26.2,32.7,31.9,16.8,15.6,,15.2,13.9,19.8,,100.0,,,,1.0
119,수원(농),2024-11-04 06:00:00,93.7,26.2,32.7,31.2,17.1,15.0,,14.3,12.2,19.9,,100.0,,,,1.0
119,수원(농),2024-11-04 07:00:00,94.4,26.1,33.0,31.8,17.0,14.8,,14.0,12.3,19.8,,,,,,1.0
119,수원(농),2024-11-04 08:00:00,94.7,26.2,33.1,30.7,17.0,15.0,,14.7,13.9,19.8,,,,,,1.0
119,수원(농),2024-11-04 09:00:00,89.3,26.1,32.6,30.9,16.9,16.7,,17.2,18.1,19.9,,,,,,1.0
119,수원(농),2024-11-04 10:00:00,73.5,26.0,33.4,31.5,17.0,18.3,,19.6,20.5,19.9,,,,,,1.0
119,수원(농),2024-11-04 11:00:00,60.5,26.3,33.5,31.5,16.9,18.8,,22.4,22.2,19.9,,,,,,1.0
119,수원(농),2024-11-04 12:00:00,34.9,26.4,33.8,31.0,17.1,19.2,,25.0,27.0,19.9,,,,,,1.0
119,수원(농),2024-11-04 13:00:00,32.9,26.1,33.2,30.9,17.0,18.7,,25.9,29.0,19.9,,,,,,1.0
119,수원(농),2024-11-04 14:00:00,34.1,26.1,32.7,31.5,16.4,18.4,,26.0,27.3,19.9,,,,,,1.0
119,수원(농),2024-11-04 15:00:00,40.9,26.1,33.3,31.5,16.9,18.3,,25.4,25.0,19.9,,,,,,1.0
119,수원(농),2024-11-04 16:00:00,39.6,26.5,32.8,31.5,16.7,16.7,,19.4,18.2,19.9,,,,,,1.0
119,수원(농),2024-11-04 17:00:00,46.9,26.4,32.8,30.9,16.8,15.2,,15.8,14.3,19.8,,,,,,1.0
119,수원(농),2024-11-04 18:00:00,49.3,26.0,33.2,30.9,16.4,13.5,,13.2,10.4,19.7,,100.0,,,,1.0
119,수원(농),2024-11-04 19:00:00,52.7,26.3,32.6,31.2,16.5,12.4,,11.7,9.1,19.7,,100.0,,,,1.0
119,수원(농),2024-11-04 20:00:00,58.8,26.3,33.1,30.7,16.6,11.2,,10.8,7.2,19.7,,100.0,,,,1.0
119,수원(농),2024-11-04 21:00:00,49.3,26.2,32.4,31.6,16.6,10.1,,9.7,6.7,19.7,,100.0,,,,1.0
119,수원(농),2024-11-04 22:00:00,52.3,26.0,32.9,31.4,16.5,9.5,,9.3,6.6,19.7,,100.0,,,,1.0
119,수원(농),2024-11-04 23:00:00,56.4,25.9,32.8,31.1,16.9,9.1,,9.0,5.9,19.6,,100.0,,,,1.0
119,수원(농),2024-11-05 00:00:00,60.4,26.0,33.1,31.1,16.8,8.5,,8.5,4.9,19.6,,100.0,,,,0.0
119,수원(농),2024-11-05 01:00:00,62.9,25.8,32.8,31.5,16.7,8.0,,8.4,5.0,19.6,,100.0,,,,0.0
119,수원(농),2024-11-05 02:00:00,63.3,25.8,32.9,31.0,16.5,7.8,,8.4,4.9,19.6,,100.0,,,,0.0
119,수원(농),2024-11-05 03:00:00,73.0,25.9,32.8,31.1,16.5,6.9,,8.1,4.9,19.6,,100.0,,,,0.0
119,수원(농),2024-11-05 04:00:00,73.3,25.9,33.1,31.0,16.7,6.4,,7.6,4.2,19.6,,100.0,,,,0.0
119,수원(농),2024-11-05 05:00:00,70.9,25.6,32.3,30.8,16.7,6.1,,7.2,3.6,19.6,,100.0,,,,0.0
119,수원(농),2024-11-05 06:00:00,67.3,26.0,32.2,30.5,16.6,6.3,,6.9,3.3,19.6,,100.0,,,,0.0
119,수원(농),2024-11-05 07:00:00,66.7,26.0,32.7,31.3,16.5,6.3,,6.9,3.7,19.6,,100.0,,,,0.0
119,수원(농),2024-11-05 08:00:00,68.9,26.1,32.9,31.2,16.4,6.1,,6.6,3.4,19.6,,,,,,0.0
119,수원(농),2024-11-05 09:00:00,55.8,25.8,32.7,30.5,16.6,8.9,,9.7,10.7,19.7,,,,,,0.0
119,수원(농),2024-11-05 10:00:00,52.2,25.8,32.8,31.2,16.4,10.8,,11.7,14.9,19.8,,,,,,0.0
119,수원(농),2024-11-05 11:00:00,47.5,25.7,32.6,31.1,16.4,12.6,,19.6,16.1,19.8,,,,,,0.0
119,수원(농),2024-11-05 12:00:00,44.2,25.8,33.4,31.2,16.5,13.8,,24.9,27.9,19.8,,,,,,0.0
119,수원(농),2024-11-05 13:00:00,41.7,25.0,32.4,30.8,16.6,14.5,,27.3,28.2,19.8,,,,,,0.0
119,수원(농),2024-11-05 14:00:00,41.2,25.8,32.6,31.0,16.6,14.1,,24.2,23.7,19.8,,,,,,0.0
119,수원(농),2024-11-05 15:00:00,40.2,25.4,32.3,30.8,16.4,14.9,,24.0,22.0,19.8,,,,,,0.0
119,수원(농),2024-11-05 16:00:00,38.7,25.5,32.1,30.5,16.3,13.7,,17.5,16.2,19.8,,,,,,0.0
119,수원(농),2024-11-05 17:00:00,39.0,24.8,32.4,30.9,16.3,12.5,,13.6,11.6,19.7,,,,,,0.0
119,수원(농),2024-11-05 18:00:00,32.6,25.6,32.2,31.0,16.1,10.5,,10.5,7.7,19.6,,100.0,,,,0.0
119,수원(농),2024-11-05 19:00:00,32.1,26.0,32.3,30.3,16.6,8.8,,8.6,4.8,19.6,,100.0,,,,0.0
119,수원(농),2024-11-05 20:00:00,30.2,25.2,32.6,30.5,16.3,8.9,,7.6,6.4,19.6,,100.0,,,,0.0
119,수원(농),2024-11-05 21:00:00,32.3,25.0,32.3,30.6,16.3,8.5,,6.9,6.1,19.6,,100.0,,,,0.0
119,수원(농),2024-11-05 22:00:00,40.7,25.1,32.5,30.4,16.2,7.0,,6.1,2.3,19.5,,100.0,,,,0.0
119,수원(농),2024-11-05 23:00:00,47.4,25.2,32.1,30.8,16.5,5.7,,5.4,0.5,19.5,,100.0,,,,0.0
119,수원(농),2024-11-06 00:00:00,48.8,25.2,32.5,31.0,16.1,5.7,,5.0,0.1,19.5,,100.0,,,,0.0
119,수원(농),2024-11-06 01:00:00,49.5,25.1,32.5,30.8,16.4,6.1,,4.7,0.2,19.5,,100.0,,,,0.0
119,수원(농),2024-11-06 02:00:00,53.7,25.1,32.2,30.9,16.5,5.4,,4.4,-0.3,19.5,,100.0,,,,0.0
119,수원(농),2024-11-06 03:00:00,61.8,25.2,32.5,31.0,16.1,4.3,,4.1,-0.5,19.4,,100.0,,,,0.0
119,수원(농),2024-11-06 04:00:00,65.2,25.2,31.8,30.6,16.4,3.2,,3.8,-0.9,19.4,,100.0,,,,0.0
119,수원(농),2024-11-06 05:00:00,71.8,25.1,31.8,31.1,16.5,2.4,,3.3,-1.6,19.4,,100.0,,,,0.0
119,수원(농),2024-11-06 06:00:00,76.7,25.0,32.4,30.9,16.0,2.1,,2.9,-1.8,19.4,,100.0,,,,0.0
119,수원(농),2024-11-06 07:00:00,76.8,25.1,32.4,31.0,16.2,2.1,,2.7,-1.3,19.4,,100.0,,,,0.0
119,수원(농),2024-11-06 08:00:00,70.5,24.8,32.5,30.5,16.5,3.8,,3.9,0.8,19.5,,,,,,0.0
119,수원(농),2024-11-06 09:00:00,49.1,25.1,32.1,30.0,16.7,8.1,,7.2,9.1,19.6,,,,,,0.0
119,수원(농),2024-11-06 10:00:00,39.3,24.9,32.2,30.1,16.3,9.7,,8.4,11.7,19.7,,,,,,0.0
119,수원(농),2024-11-06 11:00:00,34.2,24.7,31.4,29.9,16.2,10.4,,18.1,11.9,19.7,,,,,,0.0
119,수원(농),2024-11-06 12:00:00,29.9,24.9,31.9,30.4,16.2,10.7,,23.6,25.7,19.7,,,,,,0.0
119,수원(농),2024-11-06 13:00:00,25.7,24.7,31.8,30.2,16.1,11.5,,26.1,27.9,19.7,,,,,,0.0
119,수원(농),2024-11-06 14:00:00,22.5,24.9,31.8,30.4,16.2,11.9,,26.5,26.1,19.7,,,,,,0.0
119,수원(농),2024-11-06 15:00:00,24.7,24.6,31.9,30.6,16.0,12.5,,23.9,21.0,19.7,,,,,,0.0
119,수원(농),2024-11-06 16:00:00,25.5,24.6,31.7,30.4,16.2,11.9,,15.8,15.2,19.7,,,,,,0.0
119,수원(농),2024-11-06 17:00:00,37.9,24.5,31.7,30.4,16.1,10.5,,11.7,9.6,19.6,,,,,,0.0
119,수원(농),2024-11-06 18:00:00,43.1,24.8,31.9,30.2,16.0,8.2,,8.9,3.9,19.5,,100.0,,,,0.0
119,수원(농),2024-11-06 19:00:00,45.9,24.3,31.9,30.5,16.0,6.6,,7.2,1.7,19.4,,100.0,,,,0.0
119,수원(농),2024-11-06 20:00:00,45.8,24.3,31.9,30.7,16.1,6.1,,6.2,0.8,19.4,,100.0,,,,0.0
119,수원(농),2024-11-06 21:00:00,43.6,24.6,31.8,30.2,16.1,6.0,,5.4,1.0,19.4,,100.0,,,,0.0
119,수원(농),2024-11-06 22:00:00,46.1,24.2,31.8,30.7,16.0,5.4,,4.8,-0.1,19.4,,100.0,,,,0.0
119,수원(농),2024-11-06 23:00:00,59.5,24.3,32.0,30.4,15.9,3.8,,4.1,-0.9,19.4,,100.0,,,,0.0
119,수원(농),2024-11-07 00:00:00,65.6,24.3,31.6,30.4,15.9,2.7,,3.6,-1.5,19.3,,100.0,,,,0.0
119,수원(농),2024-11-07 01:00:00,67.5,24.7,31.5,29.9,15.9,2.2,,3.1,-1.3,19.3,,100.0,,,,0.0
119,수원(농),2024-11-07 02:00:00,74.3,24.1,31.4,30.5,15.8,1.2,,2.6,-2.4,19.3,,100.0,,,,0.0
119,수원(농),2024-11-07 03:00:00,79.6,24.0,31.8,30.1,16.0,0.9,,2.3,-2.2,19.3,,100.0,,,,0.0
119,수원(농),2024-11-07 04:00:00,80.2,24.2,31.5,30.7,16.2,0.6,,1.9,-2.7,19.3,,100.0,,,,0.0
119,수원(농),2024-11-07 05:00:00,80.4,24.1,31.7,30.4,15.8,0.4,,1.6,-2.8,19.3,,100.0,,,,0.0
119,수원(농),2024-11-07 06:00:00,83.0,24.1,31.3,29.7,16.0,0.1,,1.4,-3.0,19.3,,100.0,,,,0.0
119,수원(농),2024-11-07 07:00:00,85.5,23.9,31.6,30.0,15.9,0.1,,1.2,-3.1,19.3,,100.0,,,,0.0
119,수원(농),2024-11-07 08:00:00,78.5,23.9,31.6,30.5,16.1,2.1,,2.4,-0.6,19.3,,,,,,0.0
119,수원(농),2024-11-07 09:00:00,57.0,23.9,31.9,29.8,15.6,6.2,,5.8,7.4,19.5,,,,,,0.0
119,수원(농),2024-11-07 10:00:00,42.6,24.0,31.5,29.9,15.9,9.6,,7.3,10.8,19.6,,,,,,0.0
119,수원(농),2024-11-07 11:00:00,38.4,24.2,31.6,30.6,15.9,11.0,,17.8,11.4,19.6,,,,,,0.0
119,수원(농),2024-11-07 12:00:00,30.8,24.0,31.8,29.9,16.0,12.9,,23.4,29.5,19.6,,,,,,0.0
119,수원(농),2024-11-07 13:00:00,27.8,24.0,31.8,30.4,16.0,13.7,,25.8,29.4,19.6,,,,,,0.0
119,수원(농),2024-11-07 14:00:00,27.2,24.1,31.0,30.0,16.0,14.8,,26.8,31.2,19.6,,,,,,0.0
119,수원(농),2024-11-07 15:00:00,27.5,24.2,31.0,30.2,16.1,15.4,,24.9,25.5,19.6,,,,,,0.0
119,수원(농),2024-11-07 16:00:00,25.4,23.9,31.2,29.9,15.9,15.1,,16.9,18.6,19.6,,,,,,0.0
